Date,Day,Temp_max,Temp_avg,Temp_min,Dew_max,Dew_avg,Dew_min,Hum_max,Hum_avg,Hum_min,Wind_max,Wind_avg,Wind_min,Press_max,Press_avg,Press_min,Precipit,day_of_week
2018-12-26,26,70,66.0,62,69,64.9,61,100,96.3,87,30,20.6,8,29.9,29.8,29.6,0.0,2
2018-12-27,27,73,61.4,54,70,56.3,47,100,85.0,47,24,8.3,0,29.8,29.7,29.6,1.3,3
2018-12-28,28,61,53.7,45,46,41.9,40,83,65.7,46,14,9.2,6,30.0,29.9,29.8,0.4,4
2018-12-29,29,52,49.6,47,43,41.7,39,80,74.4,66,15,11.7,8,30.1,30.0,30.0,0.0,5
2018-12-30,30,49,47.1,45,49,45.4,41,100,94.3,80,12,6.9,0,30.0,29.9,29.7,0.0,6
2018-12-31,31,58,49.9,45,51,48.2,45,100,94.3,70,16,5.1,0,29.9,29.8,29.7,0.32,0
2019-01-01,1,65,50.7,40,50,45.5,40,100,84.8,52,16,5.0,0,30.1,30.0,29.9,0.03,1
2019-02-01,2,56,52.3,50,54,50.7,48,100,94.4,77,20,10.5,5,30.1,29.9,29.8,0.0,4
2019-03-01,3,56,48.8,40,56,47.6,37,100,95.7,82,17,8.2,3,29.9,29.9,29.8,1.47,4
2019-04-01,4,61,47.7,37,46,41.5,36,100,80.8,56,12,5.6,0,30.0,29.9,29.9,0.16,0
2019-05-01,5,72,53.7,38,52,44.5,38,100,77.1,31,8,3.5,0,30.1,30.0,30.0,0.0,2
2019-06-01,6,72,58.9,43,60,54.6,43,100,87.3,61,14,5.6,0,30.1,30.0,29.9,0.0,5
2019-07-01,7,74,67.7,61,63,61.1,60,97,80.1,66,12,6.3,3,30.0,30.0,29.9,0.0,0
2019-08-01,8,78,66.1,56,65,61.3,56,100,85.8,56,7,3.4,0,30.2,30.1,30.0,0.0,3
2019-09-01,9,64,56.3,45,58,39.9,33,90,57.3,34,17,9.3,0,30.4,30.3,30.2,0.0,6
2019-10-01,10,61,50.8,40,41,35.5,30,89,59.5,33,9,3.9,0,30.3,30.2,30.1,0.0,1
2019-11-01,11,66,55.3,43,58,48.5,41,100,79.7,54,21,8.9,0,30.1,30.0,29.8,0.0,4
2019-12-01,12,66,59.9,47,62,53.6,37,100,81.9,48,16,8.4,0,30.1,29.9,29.8,0.61,6
2019-01-13,13,59,48.3,41,40,37.8,37,86,68.2,49,14,8.0,5,30.3,30.2,30.1,0.0,6
2019-01-14,14,56,45.6,37,39,37.2,34,89,73.8,51,12,6.1,0,30.4,30.3,30.2,0.0,0
2019-01-15,15,54,48.1,43,45,40.8,38,86,76.2,61,10,4.6,0,30.3,30.2,30.2,0.0,1
2019-01-16,16,61,55.8,49,60,53.3,46,100,91.8,78,13,8.3,3,30.2,30.1,30.1,0.0,2
2019-01-17,17,69,61.9,55,63,59.2,55,100,91.4,68,12,5.4,0,30.1,30.0,30.0,0.07,3
2019-01-18,18,71,62.3,52,68,61.0,52,100,95.6,87,15,6.6,0,30.0,29.9,29.7,0.0,4
2019-01-19,19,71,54.1,38,67,45.0,28,100,72.5,50,29,17.5,6,30.2,29.9,29.6,0.5,5
2019-01-20,20,54,40.9,32,36,28.8,25,93,64.1,38,15,6.8,0,30.3,30.2,30.1,0.0,6
2019-01-21,21,62,50.4,35,53,43.8,33,96,79.5,58,20,9.3,0,30.2,30.1,29.9,0.0,0
2019-01-22,22,72,66.9,61,66,59.4,52,97,77.5,63,24,13.7,5,29.9,29.8,29.7,0.0,1
2019-01-23,23,67,43.8,36,66,37.7,29,97,80.6,51,28,14.5,0,30.0,29.9,29.8,0.72,2
2019-01-24,24,59,44.1,31,36,31.0,27,100,65.0,29,10,3.7,0,30.2,30.1,30.0,0.23,3
2019-01-25,25,61,48.0,35,41,36.3,31,96,68.2,32,15,5.8,0,30.3,30.2,30.1,0.0,4
2019-01-26,26,65,52.7,41,54,47.9,40,100,85.6,52,12,5.3,0,30.1,30.1,30.0,0.0,5
2019-01-27,27,66,54.4,47,52,46.6,39,100,78.1,40,12,5.1,0,30.1,30.0,29.9,0.03,6
2019-01-28,28,72,58.1,47,54,48.9,44,100,74.1,41,23,9.1,0,30.0,29.8,29.7,0.0,0
2019-01-29,29,52,44.2,37,46,25.1,18,93,49.8,26,21,13.5,0,30.2,30.1,30.0,0.15,1
2019-01-30,30,50,45.3,39,39,28.4,18,79,54.3,31,14,7.2,0,30.2,30.1,30.1,0.0,2
2019-01-31,31,58,53.1,46,56,50.0,39,100,89.5,74,13,8.9,5,30.1,30.0,30.0,0.0,3
2019-01-02,1,69,60.1,55,62,58.5,55,100,94.7,78,16,7.0,3,30.1,30.0,30.0,0.14,2
2019-02-02,2,67,60.2,56,61,58.8,55,100,95.2,79,12,7.3,0,30.1,30.0,29.9,0.01,5
2019-03-02,3,70,64.9,59,68,64.2,59,100,97.6,90,12,7.7,5,29.9,29.8,29.8,0.05,5
2019-04-02,4,77,70.4,66,70,67.9,66,100,92.4,74,13,5.3,0,29.8,29.8,29.8,0.01,1
2019-05-02,5,77,71.6,68,70,68.9,67,100,91.5,76,13,8.0,3,29.9,29.8,29.8,0.0,3
2019-06-02,6,80,74.5,71,71,69.3,67,100,84.7,64,15,11.9,7,29.9,29.8,29.7,0.0,6
2019-07-02,7,75,63.9,44,70,57.3,32,93,79.9,57,23,14.1,8,30.3,29.9,29.8,0.0,1
2019-08-02,8,43,39.7,37,33,27.7,25,73,62.5,51,21,15.9,13,30.4,30.4,30.3,0.02,4
2019-09-02,9,45,41.6,38,36,32.1,29,76,69.2,60,14,10.0,5,30.4,30.3,30.2,0.0,0
2019-10-02,10,69,58.9,44,64,54.3,37,100,85.1,72,15,9.8,6,30.2,30.0,29.9,0.0,2
2019-11-02,11,75,68.7,64,70,67.3,64,100,95.5,71,12,7.9,5,29.9,29.8,29.7,0.1,5
2019-12-02,12,67,60.0,48,67,45.2,34,100,60.9,30,20,11.0,6,30.2,30.0,29.8,0.24,0
2019-02-13,13,65,52.4,38,48,40.1,35,97,66.1,37,17,5.8,0,30.2,30.1,30.0,0.0,2
2019-02-14,14,77,63.5,52,61,55.8,50,100,78.3,50,17,7.9,0,29.9,29.8,29.7,0.0,3
2019-02-15,15,78,68.3,60,66,63.9,60,100,86.5,62,13,6.3,0,29.7,29.7,29.6,0.0,4
2019-02-16,16,69,63.1,57,67,59.8,53,100,89.3,72,13,5.6,0,29.7,29.6,29.6,0.01,5
2019-02-17,17,70,60.3,50,69,55.9,40,100,86.2,58,20,10.5,3,29.9,29.7,29.5,0.01,6
2019-02-18,18,65,53.8,46,40,36.3,34,74,53.4,33,20,14.5,9,30.1,30.0,29.9,0.06,0
2019-02-19,19,50,47.9,46,49,44.8,35,100,90.6,57,22,10.9,6,30.0,29.8,29.7,0.0,1
2019-02-20,20,65,52.0,46,47,44.7,43,100,78.8,45,12,8.5,5,29.9,29.8,29.8,0.27,2
2019-02-21,21,54,51.8,50,53,49.9,45,100,93.7,72,13,10.0,8,29.9,29.8,29.8,0.0,3
2019-02-22,22,71,61.2,50,71,60.9,50,100,98.9,93,10,6.5,0,29.9,29.8,29.7,0.19,4
2019-02-23,23,77,70.6,61,72,59.0,29,100,71.5,30,21,10.2,3,30.0,29.8,29.7,0.0,5
2019-02-24,24,68,58.0,49,36,34.1,31,61,42.1,26,14,9.3,5,30.2,30.1,30.0,0.0,6
2019-02-25,25,60,53.7,47,53,43.9,33,97,71.7,46,15,9.8,0,30.2,30.1,30.1,0.0,0
2019-02-26,26,62,58.4,53,62,58.3,53,100,99.6,97,13,8.3,5,30.1,30.0,29.9,0.03,1
2019-02-27,27,70,64.7,60,69,64.7,60,100,99.9,97,9,4.8,0,30.0,29.9,29.9,0.56,2
2019-02-28,28,67,51.7,45,67,51.2,44,100,98.4,93,16,9.2,0,30.0,29.9,29.9,0.03,3
2019-01-03,1,61,53.1,45,58,50.9,45,100,92.4,80,9,4.8,0,30.0,29.9,29.9,0.14,3
2019-02-03,2,72,62.7,55,66,60.5,55,100,92.7,75,10,7.0,3,30.0,29.9,29.8,0.0,6
2019-03-03,3,64,54.6,43,64,52.4,37,100,92.6,79,23,12.0,0,30.1,29.9,29.8,0.08,6
2019-04-03,4,42,37.4,36,36,29.1,23,86,72.7,59,20,14.0,12,30.3,30.2,30.1,0.0,2
2019-05-03,5,50,39.3,30,27,20.7,15,69,49.3,31,17,9.4,3,30.4,30.3,30.3,0.0,4
2019-06-03,6,57,46.6,33,43,31.3,24,74,57.3,33,17,8.9,0,30.4,30.3,30.1,0.0,0
2019-07-03,7,71,62.3,51,67,59.4,44,100,90.1,77,13,8.2,5,30.1,30.0,29.9,0.0,2
2019-08-03,8,82,74.1,68,71,69.3,67,97,85.5,67,14,9.8,6,29.9,29.8,29.7,0.01,5
2019-09-03,9,81,74.7,71,70,69.1,67,96,83.6,64,15,9.3,0,29.8,29.7,29.7,0.0,1
2019-10-03,10,82,72.5,66,71,69.1,66,100,89.8,69,14,7.0,0,29.9,29.9,29.8,0.0,3
2019-11-03,11,82,71.7,66,72,68.2,63,100,89.6,67,14,8.6,0,30.1,30.0,29.9,0.0,6
2019-12-03,12,73,67.5,64,69,66.3,63,100,95.7,87,23,12.9,6,30.1,30.0,29.8,0.0,1
2019-03-13,13,74,72.1,63,73,69.5,63,100,91.5,81,25,12.8,0,29.8,29.6,29.5,0.0,2
2019-03-14,14,77,70.4,61,72,53.2,36,93,59.8,26,20,11.1,0,30.0,29.8,29.6,0.38,3
2019-03-15,15,64,58.1,50,39,33.8,30,52,40.6,28,21,13.6,6,30.2,30.2,30.0,0.0,4
2019-03-16,16,63,56.5,51,43,34.2,30,60,44.0,31,13,6.8,0,30.3,30.2,30.2,0.0,5
2019-03-17,17,64,55.6,50,43,37.6,31,74,53.7,29,10,5.3,0,30.2,30.2,30.1,0.0,6
2019-03-18,18,70,57.1,46,43,39.7,35,83,57.0,29,15,5.9,0,30.2,30.1,30.1,0.0,0
2019-03-19,19,72,58.7,47,46,43.3,41,86,60.2,34,16,6.2,0,30.2,30.1,30.1,0.0,1
2019-03-20,20,75,61.3,47,50,45.7,39,97,62.5,29,9,2.8,0,30.2,30.1,30.0,0.0,2
2019-03-21,21,78,64.4,50,54,44.5,35,100,55.3,21,8,3.2,0,30.1,30.1,30.0,0.0,3
2019-03-22,22,81,66.0,51,58,48.7,42,100,59.4,28,15,5.1,0,30.1,30.0,29.9,0.0,4
2019-03-23,23,72,65.1,55,60,58.7,55,100,81.1,64,18,9.4,0,30.1,30.0,29.9,0.0,5
2019-03-24,24,80,69.0,57,67,64.3,57,100,85.9,62,13,7.3,0,30.0,30.0,29.9,0.0,6
2019-03-25,25,86,73.1,66,69,64.8,52,97,77.0,49,14,7.2,0,30.1,30.0,29.9,0.0,0
2019-03-26,26,77,65.9,55,52,50.8,50,84,60.8,39,12,6.7,3,30.2,30.1,30.1,0.0,1
2019-03-27,27,75,62.3,50,50,47.0,44,89,60.3,35,15,8.9,0,30.2,30.1,30.1,0.0,2
2019-03-28,28,75,63.9,50,60,55.4,50,100,76.3,51,21,9.0,0,30.1,30.1,30.0,0.0,3
2019-03-29,29,79,69.5,60,66,62.6,60,100,80.0,56,21,10.7,0,30.0,29.9,29.8,0.0,4
2019-03-30,30,76,66.5,52,68,60.7,41,96,81.9,66,24,12.0,3,30.1,29.9,29.7,0.03,5
2019-03-31,31,55,50.8,44,41,38.7,36,86,63.6,57,28,14.6,0,30.2,30.1,30.1,0.0,6
2019-01-04,1,56,48.2,39,41,38.6,36,93,71.2,51,10,4.6,0,30.2,30.1,30.1,0.0,4
2019-02-04,2,71,54.7,38,47,40.6,36,97,65.4,30,14,4.1,0,30.2,30.1,30.0,0.0,0
2019-03-04,3,70,60.6,47,63,54.7,46,97,81.7,65,23,10.3,0,30.1,30.0,29.9,0.0,0
2019-04-04,4,83,72.3,64,73,69.0,64,100,90.5,63,14,7.7,0,29.9,29.9,29.8,0.34,3
2019-05-04,5,82,73.3,69,71,69.9,69,100,89.8,65,14,7.2,0,29.9,29.8,29.8,0.01,5
2019-06-04,6,83,73.6,70,73,71.0,69,100,92.0,63,16,11.3,5,29.8,29.8,29.7,0.0,1
2019-07-04,7,75,69.3,63,73,68.0,63,100,95.4,84,18,9.5,0,29.8,29.8,29.6,0.02,3
2019-08-04,8,82,69.3,63,65,63.1,62,100,82.8,54,18,9.3,0,29.8,29.7,29.6,0.97,6
2019-09-04,9,89,74.0,62,64,58.6,49,100,65.6,28,10,3.7,0,29.8,29.8,29.7,0.01,2
2019-10-04,10,89,75.5,62,65,60.9,55,100,64.9,35,22,11.4,3,29.7,29.6,29.5,0.0,4
2019-11-04,11,77,72.3,66,70,65.9,52,100,80.8,60,20,8.5,0,29.7,29.6,29.4,0.0,0
2019-12-04,12,72,66.1,60,66,57.0,48,100,73.4,58,17,10.3,3,29.8,29.7,29.6,0.04,2
2019-04-13,13,85,71.0,53,73,65.6,42,100,84.3,57,26,12.2,6,29.7,29.5,29.4,0.15,5
2019-04-14,14,72,58.0,48,47,42.4,39,80,58.6,32,22,11.4,0,29.9,29.8,29.7,0.19,6
2019-04-15,15,79,64.8,49,58,52.5,46,90,67.4,40,17,7.8,0,30.0,29.9,29.9,0.0,0
2019-04-16,16,80,70.5,60,66,62.7,57,90,77.6,54,20,13.0,5,30.0,29.9,29.9,0.0,1
2019-04-17,17,78,72.6,70,73,70.2,66,100,92.2,79,23,13.9,9,29.9,29.7,29.6,0.0,2
2019-04-18,18,76,66.7,60,72,62.9,52,100,88.5,62,26,11.3,5,29.8,29.6,29.5,0.78,3
2019-04-19,19,74,64.4,56,51,45.6,39,75,53.3,28,28,13.2,5,30.0,29.9,29.8,0.76,4
2019-04-20,20,79,64.7,49,53,47.0,41,93,57.8,31,9,2.8,0,30.0,29.9,29.9,0.0,5
2019-04-21,21,81,68.7,54,63,57.8,52,97,71.4,41,21,11.4,0,29.9,29.9,29.9,0.0,6
2019-04-22,22,79,70.8,61,67,63.9,61,100,80.3,58,20,11.8,3,30.0,29.9,29.9,0.0,0
2019-04-23,23,77,71.1,68,70,68.4,67,100,91.4,74,16,8.7,0,30.0,29.9,29.8,0.0,1
2019-04-24,24,79,71.5,66,72,69.1,66,100,92.7,69,24,10.5,0,29.8,29.8,29.6,0.02,2
2019-04-25,25,84,72.0,64,71,62.4,57,100,75.4,40,16,8.4,0,29.9,29.7,29.6,0.07,3
2019-04-26,26,85,73.3,60,63,61.5,60,100,69.2,44,12,4.8,0,30.0,29.9,29.9,0.0,4
2019-04-27,27,84,74.5,65,66,61.8,58,93,66.5,41,20,9.1,0,29.9,29.8,29.8,0.0,5
2019-04-28,28,81,72.4,62,68,64.3,62,100,77.2,54,17,9.1,0,29.9,29.8,29.8,0.0,6
2019-04-29,29,85,77.5,69,74,70.8,65,93,80.7,57,21,12.8,5,29.9,29.8,29.8,0.0,0
2019-04-30,30,87,79.4,77,74,72.0,68,90,78.7,53,25,16.7,12,29.9,29.8,29.8,0.0,1
2019-01-05,1,86,79.5,76,74,71.9,70,87,78.0,63,21,15.5,10,29.9,29.8,29.8,0.0,5
2019-02-05,2,83,74.9,67,73,69.9,65,100,85.1,65,24,10.9,0,30.0,29.9,29.8,0.0,1
2019-03-05,3,77,73.5,69,73,71.3,68,100,92.9,82,21,9.1,0,29.9,29.8,29.7,0.45,1
2019-04-05,4,86,73.3,66,72,67.2,64,100,83.3,51,12,6.8,0,29.8,29.7,29.6,0.88,4
2019-05-05,5,85,74.5,65,68,65.3,61,100,75.0,51,12,6.8,0,29.8,29.8,29.7,0.0,6
2019-06-05,6,83,74.3,64,69,66.5,64,100,78.4,53,16,7.4,0,29.9,29.8,29.8,0.0,2
2019-07-05,7,80,72.7,69,75,71.3,68,100,95.3,81,23,10.0,0,29.9,29.8,29.8,0.0,4
2019-08-05,8,83,77.3,70,78,73.5,67,100,88.2,72,23,11.4,0,29.7,29.6,29.5,1.92,0
2019-09-05,9,89,78.2,68,78,74.9,68,100,90.1,65,39,10.8,0,29.7,29.7,29.6,0.08,3
2019-10-05,10,76,70.8,67,70,68.2,66,100,91.6,79,20,8.6,0,29.8,29.8,29.7,3.15,5
2019-11-05,11,76,71.4,68,72,70.4,67,100,96.8,85,13,6.4,0,29.8,29.7,29.6,0.0,1
2019-12-05,12,78,69.8,65,67,63.1,61,100,80.8,58,20,8.5,0,29.8,29.8,29.7,0.4,3
2019-05-13,13,84,72.1,59,66,61.4,58,100,72.5,42,13,5.8,0,29.9,29.8,29.8,0.0,0
2019-05-14,14,85,74.5,65,68,63.8,57,100,72.6,38,20,7.5,0,29.9,29.9,29.8,0.0,1
2019-05-15,15,85,75.9,68,69,65.5,63,97,72.4,48,15,6.7,0,29.9,29.9,29.9,0.0,2
2019-05-16,16,86,75.4,65,70,65.2,58,100,73.5,40,18,7.2,0,29.9,29.9,29.8,0.0,3
2019-05-17,17,86,77.1,66,74,71.5,66,100,83.9,65,23,11.3,0,29.8,29.8,29.7,0.0,4
2019-05-18,18,84,80.0,77,78,75.1,73,94,85.1,72,21,13.0,8,29.7,29.6,29.6,0.0,5
2019-05-19,19,91,82.8,79,78,77.1,76,97,84.1,61,18,9.2,5,29.8,29.7,29.6,0.09,6
2019-05-20,20,89,82.3,77,77,75.4,73,100,80.7,59,28,16.2,6,29.8,29.7,29.6,0.0,0
2019-05-21,21,88,83.1,79,78,74.7,73,88,76.1,63,28,16.0,9,29.6,29.6,29.5,0.0,1
2019-05-22,22,89,83.6,80,77,75.5,73,88,76.9,63,22,17.2,9,29.8,29.7,29.6,0.0,2
2019-05-23,23,87,82.3,78,79,75.6,74,90,80.3,67,24,17.5,12,29.9,29.9,29.8,0.0,3
2019-05-24,24,88,81.4,76,76,74.2,73,97,79.5,61,20,14.1,0,29.9,29.9,29.9,0.0,4
2019-05-25,25,89,81.5,74,76,73.8,70,97,78.5,55,18,11.9,0,30.0,29.9,29.9,0.0,5
2019-05-26,26,89,80.8,72,74,72.6,71,100,77.5,57,18,9.8,0,30.0,29.9,29.9,0.0,6
2019-05-27,27,91,82.0,74,73,69.7,62,93,68.5,39,18,9.4,0,29.9,29.8,29.7,0.0,0
2019-05-28,28,91,83.4,77,76,74.6,73,90,75.5,57,21,12.8,6,29.7,29.7,29.6,0.0,1
2019-05-29,29,84,80.2,77,73,71.0,70,88,74.2,63,12,8.0,3,29.7,29.7,29.6,0.0,2
2019-05-30,30,91,81.3,73,78,74.6,70,97,81.3,57,13,6.8,0,29.8,29.8,29.7,0.0,3
2019-05-31,31,92,80.9,73,79,75.3,72,100,84.2,58,15,4.8,0,29.9,29.8,29.8,0.06,4
2019-01-06,1,94,81.9,71,77,73.3,71,100,77.6,50,12,3.4,0,29.9,29.8,29.7,0.13,6
2019-02-06,2,96,84.7,74,78,74.0,69,100,73.2,43,14,4.7,0,29.9,29.8,29.7,0.0,2
2019-03-06,3,94,84.1,74,77,72.9,69,100,71.9,47,15,5.3,0,29.9,29.8,29.8,0.0,2
2019-04-06,4,93,80.4,73,77,74.0,72,100,83.0,52,22,7.6,0,29.9,29.8,29.8,0.0,5
2019-05-06,5,79,75.4,73,78,75.1,73,100,99.1,90,25,12.9,5,29.8,29.7,29.6,0.74,0
2019-06-06,6,94,82.0,75,75,72.7,67,100,75.8,47,12,5.7,0,29.7,29.6,29.6,1.72,3
2019-07-06,7,94,83.0,74,78,72.5,69,94,72.5,47,15,7.7,3,29.6,29.6,29.6,0.0,5
2019-08-06,8,94,83.8,73,75,71.8,70,93,69.2,47,12,5.2,0,29.7,29.6,29.6,0.0,1
2019-09-06,9,95,84.8,74,76,74.2,72,97,72.3,49,13,5.5,0,29.9,29.8,29.7,0.0,4
2019-10-06,10,93,83.4,77,75,73.3,71,88,72.3,54,15,9.4,6,30.0,30.0,29.9,0.0,6
2019-11-06,11,88,79.0,73,71,65.0,61,85,63.4,48,12,7.4,0,30.0,29.9,29.9,0.0,2
2019-12-06,12,90,79.7,70,69,65.1,59,97,64.7,37,8,3.5,0,29.9,29.9,29.8,0.01,4
2019-06-13,13,91,81.0,72,70,66.2,61,90,63.0,40,10,5.8,0,30.0,29.9,29.9,0.0,3
2019-06-14,14,88,81.5,74,74,70.5,67,93,70.5,55,20,9.5,0,29.9,29.9,29.8,0.0,4
2019-06-15,15,93,85.3,78,79,75.0,72,90,72.4,53,15,10.3,5,29.9,29.8,29.8,0.0,5
2019-06-16,16,88,78.0,68,78,74.3,67,100,88.9,63,28,13.3,3,29.9,29.8,29.7,0.0,6
2019-06-17,17,89,76.8,68,75,71.3,68,100,84.6,59,12,6.2,0,29.8,29.8,29.7,1.51,0
2019-06-18,18,93,83.6,74,80,75.9,72,100,79.7,54,10,4.3,0,29.8,29.8,29.7,0.0,1
2019-06-19,19,96,86.0,79,79,77.0,76,97,75.5,54,14,8.1,5,29.8,29.7,29.6,0.0,2
2019-06-20,20,93,85.7,79,79,78.1,75,97,79.0,59,14,8.7,0,29.8,29.7,29.7,0.0,3
2019-06-21,21,93,86.7,82,81,79.3,77,94,79.5,59,18,12.0,7,29.8,29.8,29.7,0.0,4
2019-06-22,22,93,86.5,83,83,79.8,78,91,80.7,63,20,12.1,7,29.9,29.8,29.8,0.0,5
2019-06-23,23,93,87.5,82,81,79.1,78,89,76.7,66,18,13.8,9,29.8,29.8,29.7,0.02,6
2019-06-24,24,88,78.0,68,80,72.8,68,100,85.2,61,25,9.9,0,29.9,29.8,29.7,0.88,0
2019-06-25,25,84,76.1,73,75,72.9,69,100,90.1,69,15,7.8,0,29.9,29.9,29.8,0.42,1
2019-06-26,26,86,79.9,73,81,76.5,72,100,89.6,74,15,7.7,0,30.0,30.0,29.9,0.3,2
2019-06-27,27,90,79.6,75,81,75.8,68,100,89.1,68,12,4.0,0,30.1,30.0,30.0,0.02,3
2019-06-28,28,92,78.5,71,78,73.2,65,100,85.7,55,24,4.3,0,30.0,30.0,29.9,0.08,4
2019-06-29,29,88,75.9,71,78,73.0,67,100,91.7,65,22,6.5,0,30.0,29.9,29.9,0.38,5
2019-06-30,30,86,77.9,71,74,71.8,68,100,82.8,55,9,3.4,0,30.0,29.9,29.8,0.8,6
2019-01-07,1,92,82.7,75,77,74.5,72,100,77.5,53,16,6.7,0,29.9,29.9,29.9,0.0,0
2019-02-07,2,89,81.1,74,78,75.7,71,100,84.3,65,21,8.3,0,29.9,29.9,29.8,0.0,3
2019-03-07,3,88,80.9,74,79,76.4,74,100,87.0,70,16,6.9,0,29.9,29.8,29.8,0.13,3
2019-04-07,4,91,82.4,75,81,76.5,72,100,83.2,61,16,8.8,0,29.9,29.9,29.8,1.21,6
2019-05-07,5,95,85.3,79,79,77.0,72,100,78.5,49,12,6.5,0,30.0,29.9,29.9,0.0,1
2019-06-07,6,95,85.4,75,80,76.3,73,100,76.6,49,12,5.0,0,30.0,29.9,29.9,0.0,4
2019-07-07,7,96,86.0,77,79,77.0,74,100,76.2,49,13,4.8,0,29.9,29.9,29.8,0.0,6
2019-08-07,8,96,84.9,76,80,77.8,74,100,80.7,51,18,5.7,0,29.9,29.8,29.8,0.0,2
2019-09-07,9,96,86.8,80,79,75.5,69,96,71.6,43,12,5.4,0,29.9,29.8,29.8,0.31,5
2019-10-07,10,97,86.6,78,78,74.1,70,90,68.1,43,7,3.2,0,29.9,29.8,29.8,0.0,0
2019-11-07,11,96,86.8,77,77,73.9,71,84,66.4,49,15,6.3,0,29.9,29.8,29.7,0.0,3
2019-12-07,12,96,87.9,81,76,71.5,67,82,59.9,40,18,10.6,5,29.7,29.7,29.6,0.0,5
2019-07-13,13,92,83.4,78,76,72.7,67,90,70.7,54,25,12.6,5,29.7,29.6,29.6,0.0,5
2019-07-14,14,92,83.4,78,75,71.8,69,84,69.0,48,10,6.5,3,29.8,29.7,29.6,0.45,6
2019-07-15,15,92,85.5,79,78,75.5,72,85,72.5,54,23,9.1,5,29.8,29.8,29.8,0.0,0
2019-07-16,16,96,86.6,81,78,75.4,71,91,71.0,49,20,9.2,3,29.9,29.9,29.8,0.0,1
2019-07-17,17,93,86.3,80,78,75.4,73,88,70.9,54,14,7.2,0,29.9,29.9,29.9,0.0,2
2019-07-18,18,96,86.3,76,77,73.6,71,94,67.8,44,14,7.7,0,29.9,29.9,29.8,0.21,3
2019-07-19,19,93,85.8,77,76,73.7,71,90,68.1,49,18,7.9,0,29.9,29.9,29.8,0.0,4
2019-07-20,20,95,85.7,77,77,74.6,70,90,70.5,44,21,8.4,0,29.9,29.8,29.8,0.0,5
2019-07-21,21,94,84.3,77,78,74.6,71,90,73.6,51,18,6.3,0,29.9,29.8,29.8,0.01,6
2019-07-22,22,95,85.5,79,77,74.4,70,90,70.5,47,9,4.0,0,29.9,29.9,29.8,0.0,0
2019-07-23,23,88,82.1,77,75,70.4,65,82,68.5,48,17,10.2,3,29.9,29.9,29.8,0.0,1
2019-07-24,24,88,78.8,69,66,60.5,56,78,55.5,36,17,10.0,3,30.0,29.9,29.9,0.0,2
2019-07-25,25,90,78.5,66,63,60.0,58,81,55.4,35,14,6.1,0,30.0,29.9,29.9,0.0,3
2019-07-26,26,93,81.5,69,72,65.0,62,84,59.9,36,14,6.9,0,30.0,30.0,29.9,0.0,4
2019-07-27,27,95,84.3,75,74,72.0,69,90,68.2,44,15,7.0,0,30.0,30.0,29.9,0.0,5
2019-07-28,28,90,83.3,76,75,72.4,68,91,70.6,55,17,7.6,0,30.0,30.0,29.9,0.0,6
2019-07-29,29,96,82.5,76,76,72.5,64,90,73.7,43,33,7.9,0,29.9,29.9,29.8,0.04,0
2019-07-30,30,97,83.1,75,76,73.2,68,91,74.4,39,28,8.0,0,29.9,29.9,29.8,0.42,1
2019-07-31,31,95,84.0,74,77,73.1,70,94,71.7,46,12,5.9,0,30.0,29.9,29.8,0.01,2
2019-01-08,1,95,85.3,76,75,72.9,71,91,68.1,47,10,4.3,0,29.9,29.9,29.8,0.0,1
2019-02-08,2,96,86.2,77,75,72.2,69,90,65.0,43,10,3.6,0,29.9,29.8,29.8,0.0,4
2019-03-08,3,94,85.4,79,75,73.3,70,84,67.8,46,9,3.7,0,29.9,29.8,29.8,0.0,4
2019-04-08,4,93,84.6,79,76,73.1,71,88,69.3,52,18,6.2,0,29.9,29.8,29.8,0.0,0
2019-05-08,5,95,86.1,77,76,73.5,71,90,67.5,49,13,4.7,0,29.9,29.8,29.8,0.13,2
2019-06-08,6,97,87.0,77,77,73.8,71,90,66.7,43,16,5.4,0,29.9,29.8,29.8,0.0,5
2019-07-08,7,98,88.3,81,77,73.5,67,85,64.2,36,12,6.5,0,29.9,29.8,29.7,0.0,0
2019-08-08,8,99,88.8,81,77,74.5,69,85,64.8,39,15,7.4,0,29.9,29.8,29.8,0.0,3
2019-09-08,9,99,88.7,82,77,74.0,69,85,64.2,39,12,7.5,3,29.9,29.8,29.8,0.0,6
2019-10-08,10,100,88.2,77,77,74.0,69,90,65.1,37,13,5.9,0,29.9,29.8,29.8,0.0,1
2019-11-08,11,100,88.8,81,77,74.9,69,85,65.3,37,15,6.6,0,29.9,29.8,29.8,0.0,4
2019-12-08,12,100,89.6,82,77,74.3,67,85,63.0,34,16,7.3,0,29.9,29.8,29.7,0.0,6
2019-08-13,13,101,90.0,81,77,73.6,66,85,61.2,32,16,6.4,0,29.8,29.8,29.7,0.0,1
2019-08-14,14,101,87.7,80,78,74.8,71,90,67.8,38,24,6.7,0,29.9,29.8,29.7,0.0,2
2019-08-15,15,98,85.9,78,75,73.2,70,87,68.1,42,14,4.8,0,29.9,29.8,29.8,0.0,3
2019-08-16,16,97,85.5,78,77,74.7,73,90,71.4,46,17,6.2,0,29.9,29.8,29.7,0.0,4
2019-08-17,17,98,87.0,81,77,74.7,71,85,67.7,43,16,8.1,0,29.8,29.8,29.7,0.0,5
